player_id,player_name,birth_date,nationality,primary_broad_position,primary_general_position,secondary_broad_position,secondary_general_position,season_name,height_ft,height_in,weight_lb,competition,height_ft_outlier,height_in_outlier,weight_lb_outlier
odMXEax05Y,Alejandro Bran,2001-03-05,Costa Rica,MF,CM,,,2024,,,,mls,False,False,False
odMXGL8JQY,Logan Farrington,2001-12-14,USA,FW,ST,,,2024,6.0,2.0,,mls,False,False,False
odMXLj2MYL,Pablo Piatti,1989-03-31,Argentina,MF,W,,,2020,5.0,4.0,139.0,mls,False,False,False
odMXRrOAqY,Yeferson Quintana,1996-04-19,Uruguay,DF,CB,,,2018,6.0,4.0,196.0,mls,False,False,False
OlMl9eo45L,Jeanderson,1991-08-13,Brazil,DF,FB,,,2015,5.0,10.0,161.0,mls,False,False,False
OlMl9Jn45L,Lucas Rodríguez,1997-04-27,Argentina,MF,W,,,2019,5.0,6.0,141.0,mls,False,False,False
OlMl9L805L,Tobias Salquist,1995-05-18,Denmark,DF,CB,,,2024,6.0,3.0,187.0,mls,False,False,False
OlMl9O045L,Ethan Kutler,1995-05-01,USA,DF,FB,,,2018,5.0,11.0,154.0,mls,False,False,False
OlMl9raD5L,José Rafael Hernández,1997-06-26,Venezuela,DF,FB,,,2018,5.0,7.0,154.0,mls,False,False,False
OlMlB7yAqL,Jake Girdwood-Reich,2004-05-26,Australia,MF,CM,,,2024,6.0,1.0,165.0,mls,False,False,False
OlMldORMLz,Billy Sharp,1986-02-05,England,FW,ST,,,2023,5.0,9.0,154.0,mls,False,False,False
OlMle3AD5L,Thomas Williams,2004-08-15,USA,DF,CB,,,2022,6.0,3.0,170.0,mls,False,False,False
OlMle7jE5L,Kaveh Rad,2001-06-13,USA,DF,CB,,,2021,5.0,11.0,163.0,mls,False,False,False
OlMledDw5L,Jeizon Ramírez,2001-03-24,Venezuela,MF,W,,,2020,5.0,7.0,132.0,mls,False,False,False
OlMlekR5Lz,Mika Väyrynen,1981-12-28,Finland,MF,CM,,,2015,6.0,0.0,172.0,mls,False,False,False
OlMleNAw5L,Joey Skinner,2003-03-28,USA,MF,W,,,2024,6.0,0.0,139.0,mls,False,False,False
OlMleNXN5L,Justin Reynolds,2004-04-08,USA,DF,FB,,,2024,5.0,9.0,165.0,mls,False,False,False
OlMlePJ05L,Daniel Aceves,2001-03-28,Mexico,DF,FB,,,2023,,,,mls,False,False,False
OlMleY045L,Emiliano Brienza,2002-05-09,Canada,FW,ST,,,2022,5.0,9.0,,mls,False,False,False
OlMlgkNRQL,Gino Vivi,2000-12-20,Costa Rica,MF,W,,,2023,,,,mls,False,False,False
OlMlonPQLz,Marco Reus,1989-05-31,Germany,MF,CM,,,2024,5.0,11.0,157.0,mls,False,False,False
OlMlredgqL,Josue Soto,1989-01-03,USA,DF,FB,,,2013,5.0,9.0,157.0,mls,False,False,False
OlMlrkRPqL,Giovani Casillas,1994-01-04,Mexico,FW,ST,MF,W,2013,5.0,9.0,146.0,mls,False,False,False
OlMlrnPPqL,Matt Kassel,1989-10-30,USA,DF,FB,MF,W,2013,6.0,0.0,174.0,mls,False,False,False
OlMlrvzEqL,Brenton Griffiths,1991-02-09,Jamaica,MF,AM,,,2013,6.0,3.0,165.0,mls,False,False,False
OlMlrwAAqL,Cédric Hountondji,1994-01-19,France,MF,W,,,2018,6.0,4.0,187.0,mls,False,False,False
OlMlrWG4qL,Øyvind Alseth,1994-08-13,Norway,DF,FB,,,2017,6.0,0.0,170.0,mls,False,False,False
OlMlrZlNqL,Gbenga Arokoyo,1992-12-01,Nigeria,DF,CB,,,2016,6.0,2.0,165.0,mls,False,False,False
OlMlwxEQLz,Jamie Paterson,1991-12-20,England,MF,W,,,2024,5.0,9.0,146.0,mls,False,False,False
OlMlYYw5Lz,Ramón Núñez,1985-11-14,Honduras,MF,DM,,W,2013,5.0,7.0,139.0,mls,False,False,False
p6qb0L4M0G,Ruben Gabrielsen,1992-03-10,Norway,DF,CB,,,2022,6.0,1.0,192.0,mls,False,False,False
p6qb3zlDQ0,Nicolas Fleuriau Chateau,2002-05-21,Canada,DF,FB,FW,ST,2024,,,,mls,False,False,False
p6qbeAm650,Carlo Chueca,1993-03-23,Peru,MF,DM,,AM,2013,5.0,7.0,143.0,mls,False,False,False
p6qbeo1650,Omar Salgado,1993-09-10,USA,MF,W,FW,ST,2014,6.0,4.0,212.0,mls,False,False,False
p6qbeO2850,Bryan de la Fuente,1992-07-01,USA,MF,W,,,2013,5.0,11.0,157.0,mls,False,False,False
p6qbePyD50,Santiago Arias,1992-01-13,Colombia,DF,FB,,,2023,5.0,10.0,159.0,mls,False,False,False
p6qbeyWD50,Lucas Ontivero,1994-09-09,Argentina,MF,W,,,2016,5.0,7.0,141.0,mls,False,False,False
p6qbgbN8Q0,Sawyer Jura,2006-03-09,USA,DF,FB,,,2024,,,,mls,False,False,False
p6qboAn8Q0,Luca Orellano,2000-03-22,Argentina,DF,FB,,,2024,5.0,10.0,146.0,mls,False,False,False
p6qbOAnDQ0,Khaly Thiam,1994-01-07,Senegal,MF,DM,,CM,2016,6.0,1.0,,mls,False,False,False
p6qbokmpQ0,Jairo Quinteros,2001-02-07,Bolivia,DF,CB,,,2022,6.0,0.0,174.0,mls,False,False,False
p6qbOnRpQ0,Getterson,1991-05-16,Brazil,MF,W,,,2016,5.0,10.0,154.0,mls,False,False,False
p6qbOPb6Q0,Nathan Smith,1994-10-18,USA,DF,FB,,,2017,5.0,10.0,161.0,mls,False,False,False
p6qbOr43Q0,Raul Aguilera Jr.,1999-08-02,USA,MF,DM,,,2021,5.0,9.0,154.0,mls,False,False,False
p6qborPBQ0,Javier Otero,2002-11-18,Spain,GK,GK,,,2024,6.0,6.0,190.0,mls,False,False,False
p6qbOyLXQ0,Jaime Villarreal,1995-06-23,USA,MF,DM,,,2017,5.0,8.0,170.0,mls,False,False,False
p6qbp3XM0G,Issey Nakajima-Farran,1984-05-14,Canada,MF,W,,,2014,5.0,10.0,161.0,mls,False,False,False
p6qbpwpM0G,Jorge Bava,1981-08-02,Uruguay,GK,GK,,,2017,6.0,4.0,203.0,mls,False,False,False
p6qbRvwq0G,Terry Dunfield,1982-02-20,Canada,MF,CM,,,2013,5.0,10.0,165.0,mls,False,False,False
p6qbrx8q0G,Steve Purdy,1985-02-05,El Salvador,DF,CB,,,2013,6.0,4.0,192.0,mls,False,False,False
p6qbzJ4q0G,Eloi Amagat,1985-05-21,Spain,MF,CM,,,2018,5.0,11.0,159.0,mls,False,False,False
Pk5L167PqO,Shawn Barry,1990-04-23,USA,DF,FB,,,2018,6.0,0.0,170.0,mls,False,False,False
Pk5L1dNEqO,Alejandro Silva,1989-09-04,Uruguay,FW,W,,,2018,5.0,10.0,152.0,mls,False,False,False
Pk5L1O2DqO,Fernando Aristeguieta,1992-04-09,Venezuela,FW,ST,,,2015,6.0,2.0,181.0,mls,False,False,False
Pk5L1PrOqO,Kyle Greig,1990-02-22,USA,MF,AM,,,2017,6.0,2.0,185.0,mls,False,False,False
Pk5L7bDGMO,Mark Segbers,1996-04-18,USA,DF,FB,,,2018,5.0,9.0,161.0,mls,False,False,False
Pk5LA4YqOW,Omer Damari,1989-03-24,Israel,MF,W,,,2016,5.0,11.0,168.0,mls,False,False,False
Pk5Le6BPqO,Antino Lopez,2002-05-21,USA,MF,AM,,,2024,6.0,0.0,150.0,mls,False,False,False
Pk5LeBLLqO,Marco Angulo,2002-05-08,Ecuador,MF,CM,,,2023,5.0,8.0,139.0,mls,False,False,False
Pk5Lem7LqO,Cameron Cilley,2000-11-17,USA,FW,ST,MF,CM,2023,5.0,11.0,181.0,mls,False,False,False
Pk5LepoOqO,Omari Glasgow,2003-11-22,Guyana,MF,AM,,W,2024,5.0,9.0,152.0,mls,False,False,False
Pk5LeYlNqO,Conner Antley,1995-03-22,USA,DF,FB,,CB,2024,6.0,0.0,174.0,mls,False,False,False
Pk5Lg4yGMO,Clement Simonin,1991-01-07,France,DF,CB,,,2015,6.0,1.0,,mls,False,False,False
Pk5Lg9ADMO,Henrich Ravas,1997-08-16,Slovakia,GK,GK,,,2024,6.0,5.0,192.0,mls,False,False,False
Pk5LggA7MO,Oleksandr Svatok,1994-09-27,Ukraine,DF,CB,,,2024,6.0,1.0,172.0,mls,False,False,False
Pk5LgkeLMO,Hugo Arellano,1998-03-05,USA,DF,CB,,,2017,5.0,11.0,165.0,mls,False,False,False
Pk5LvnNQOW,Alberto Quintero,1987-12-18,Panama,MF,W,,,2016,5.0,5.0,132.0,mls,False,False,False
Pk5LzBOEQO,Alenis Vargas,2003-04-12,Honduras,FW,W,MF,W,2024,,,,mls,False,False,False
Pk5LZnOQOW,Sean St Ledger,1984-12-28,Republic of Ireland,DF,CB,,,2015,5.0,11.0,168.0,mls,False,False,False
raMy1LRMd2,Mario Martínez,1989-07-30,Honduras,MF,W,,,2013,5.0,8.0,154.0,mls,False,False,False
raMy7neqd2,Robbie Russell,1979-07-16,USA,MF,CM,,,2013,6.0,2.0,201.0,mls,False,False,False
raMyArxkMd,Zeca,1994-05-16,Brazil,DF,FB,,,2022,5.0,7.0,150.0,mls,False,False,False
raMyAWjdMd,Kevon Lambert,1997-03-22,Jamaica,DF,CB,,,2023,6.0,2.0,165.0,mls,False,False,False
raMyAx7JMd,David Milinkovic,1994-05-20,Serbia,MF,W,,AM,2020,5.0,11.0,154.0,mls,False,False,False
raMyDbBQd2,Daneil Cyrus,1990-12-15,Trinidad & Tobago,DF,CB,,FB,2015,6.0,3.0,152.0,mls,False,False,False
raMyedEkMd,Rémi Cabral,1999-07-10,France,DF,FB,,,2023,6.0,0.0,161.0,mls,False,False,False
raMyeeOAMd,Tomás Ángel,2003-02-20,Colombia,FW,ST,,,2024,5.0,9.0,,mls,False,False,False
raMyekYkMd,Miguel Perez,2005-04-28,USA,MF,DM,,CM,2023,5.0,11.0,154.0,mls,False,False,False
raMyJle5d2,Róger Torres,1991-07-13,Colombia,MF,DM,,CM,2013,5.0,5.0,141.0,mls,False,False,False
raMyoEVOqd,Aidan O'Connor,2001-10-07,USA,DF,CB,,,2024,6.0,3.0,,mls,False,False,False
raMyr4Ne5d,David Brekalo,1998-12-03,Slovenia,DF,CB,,,2024,6.0,2.0,,mls,False,False,False
raMyr9D25d,Akeem Ward,1996-01-05,USA,DF,FB,,,2019,5.0,7.0,150.0,mls,False,False,False
raMyrEDR5d,Patrickson Delgado,2003-10-17,Ecuador,MF,CM,,AM,2024,5.0,8.0,141.0,mls,False,False,False
raMyrrxd5d,Jack De Vries,2002-03-28,USA,MF,W,,AM,2020,5.0,10.0,146.0,mls,False,False,False
raMyrwkR5d,Boris Enow,2000-03-30,Cameroon,MF,CM,,,2024,,,,mls,False,False,False
raMyYgOMd2,Justin Braun,1987-03-31,USA,FW,ST,,,2013,6.0,3.0,196.0,mls,False,False,False
raMyZA6R5d,Ravel Morrison,1993-02-02,England,MF,CM,,,2022,5.0,9.0,157.0,mls,False,False,False
raMyZd6k5d,Martin Ponce,1992-06-30,Mexico,MF,CM,,,2013,5.0,10.0,141.0,mls,False,False,False
raMyZKNl5d,Bradford Rusin,1986-09-05,USA,DF,CB,,,2013,6.0,4.0,216.0,mls,False,False,False
raMyZoDk5d,Elías Vásquez,1992-06-18,Guatemala,DF,CB,,,2015,5.0,4.0,,mls,False,False,False
raMyZoye5d,Rodolfo Zelaya,1988-07-03,El Salvador,FW,W,,ST,2019,5.0,9.0,154.0,mls,False,False,False
raMyZXrR5d,Bjørn Maars Johnsen,1991-11-06,Norway,FW,ST,,,2021,6.0,5.0,179.0,mls,False,False,False
Vj5834LM8n,Julio Baptista,1981-10-01,Brazil,FW,ST,,,2016,6.0,0.0,190.0,mls,False,False,False
Vj58Ba2LQ8,Luis López,1993-09-13,Honduras,GK,GK,,,2018,6.0,0.0,176.0,mls,False,False,False
Vj58BBODQ8,Guillermo Hauche,1993-03-31,Argentina,MF,W,,,2018,5.0,11.0,159.0,mls,False,False,False
Vj58BnRDQ8,Molham Babouli,1993-01-02,Canada,FW,ST,,,2016,5.0,10.0,179.0,mls,False,False,False
Vj58BPb2Q8,Anthony Blondell,1994-05-17,Venezuela,FW,ST,,,2018,6.0,1.0,172.0,mls,False,False,False
Vj58BPvLQ8,Noah Powder,1998-10-27,USA,DF,FB,,,2021,5.0,11.0,161.0,mls,False,False,False
Vj58BVp4Q8,Cameron Lindley,1997-07-18,USA,MF,DM,,,2018,5.0,10.0,165.0,mls,False,False,False
Vj58lyym58,Emerson Rodríguez,2000-08-25,Colombia,MF,W,,,2022,5.0,9.0,150.0,mls,False,False,False
Vj58ojrM8n,Diego Polenta,1992-02-06,Uruguay,DF,CB,,,2019,6.0,1.0,174.0,mls,False,False,False
Vj58WDrM8n,Joel Lindpere,1981-10-05,Estonia,MF,W,,,2013,5.0,10.0,165.0,mls,False,False,False
Vj58WvBmM8,Isaiah Foster,2003-08-12,USA,DF,FB,,,2024,6.0,0.0,172.0,mls,False,False,False
Vj58WX4JM8,Quinn McNeill,1998-08-30,USA,MF,CM,,,2022,5.0,11.0,161.0,mls,False,False,False
Vj58YRJJq8,Kyle Zobeck,1990-02-06,USA,GK,GK,,,2020,6.0,1.0,181.0,mls,False,False,False
vzqo71pNqa,Yair Arboleda,1996-04-07,Colombia,MF,W,,,2016,5.0,8.0,159.0,mls,False,False,False
vzqo77Pkqa,Cristhian Machado,1990-06-20,Bolivia,MF,DM,,CM,2018,5.0,8.0,154.0,mls,False,False,False
vzqo7A3Lqa,Noah Billingsley,1997-08-06,New Zealand,DF,FB,,,2020,6.0,1.0,183.0,mls,False,False,False
vzqo7b9Lqa,Bryan Róchez,1995-01-01,Honduras,FW,ST,,,2015,5.0,11.0,161.0,mls,False,False,False
vzqo7j8kqa,Matías Cóccaro,1997-11-15,Uruguay,FW,ST,,,2024,5.0,10.0,161.0,mls,False,False,False
vzqo7WBNqa,Forrest Lasso,1993-05-11,USA,DF,CB,,,2019,6.0,5.0,209.0,mls,False,False,False
vzqo7xdZqa,Adrián Arregui,1992-08-12,Argentina,MF,DM,,CM,2017,5.0,9.0,163.0,mls,False,False,False
vzqo7zWLqa,Hugo Cuypers,1997-02-07,Belgium,FW,ST,,,2024,6.0,1.0,165.0,mls,False,False,False
vzqo8xZQap,David Ferreira,1979-08-09,Colombia,MF,AM,,,2013,5.0,5.0,146.0,mls,False,False,False
vzqoddNJQa,Garrison Tubbs,2002-02-17,USA,DF,CB,,,2024,6.0,4.0,161.0,mls,False,False,False
vzqodXdjQa,Jamar Ricketts,2001-10-24,USA,MF,W,,,2024,,,,mls,False,False,False
vzqoG47qap,Shaun Maloney,1983-01-24,Scotland,MF,AM,,,2015,5.0,7.0,152.0,mls,False,False,False
vzqoJLyY5a,Tarik Scott,2005-04-23,USA,MF,W,,,2024,5.0,10.0,141.0,mls,False,False,False
vzqoJzL75a,Nicholas Markanich,1999-12-26,USA,FW,ST,,,2022,,,,mls,False,False,False
vzqokoZqap,Martin Steuble,1988-06-09,Philippines,MF,CM,,,2014,5.0,8.0,159.0,mls,False,False,False
vzqoOJ2Jqa,Bertin Jacquesson,2001-11-30,France,MF,W,FW,ST,2023,6.0,0.0,181.0,mls,False,False,False
vzqoOO2Zqa,Hamady Diop,2002-06-06,Senegal,DF,FB,,,2023,6.0,0.0,,mls,False,False,False
vzqorbnB5a,Marc Pelosi,1994-06-17,USA,MF,CM,,,2015,6.0,0.0,170.0,mls,False,False,False
vzqorepv5a,Thomas,1993-02-24,Brazil,MF,W,,,2015,5.0,10.0,159.0,mls,False,False,False
vzqorgZ75a,Julio Morales,1993-12-19,Mexico,FW,ST,,,2013,5.0,11.0,163.0,mls,False,False,False
vzqorOeB5a,Éric Davis,1991-03-30,Panama,DF,FB,,,2023,5.0,11.0,172.0,mls,False,False,False
vzqorxkY5a,Alex Tambakis,1992-12-08,Greece,GK,GK,,,2017,6.0,2.0,198.0,mls,False,False,False
vzqoWPLqap,Gregory Van der Wiel,1988-02-03,Netherlands,DF,FB,,CB,2018,5.0,11.0,152.0,mls,False,False,False
wvq9eBAlqW,Ricky Lopez-Espin,1995-12-02,USA,FW,ST,,,2018,6.0,3.0,201.0,mls,False,False,False
wvq9ed47qW,Brendan McSorley,2002-02-01,USA,FW,ST,,,2024,,,,mls,False,False,False
wvq9edX1qW,Irakoze Donasiyano,1998-02-03,USA,MF,CM,,,2021,5.0,10.0,152.0,mls,False,False,False
wvq9el3NqW,Max Anchor,2004-07-21,Canada,GK,GK,,,2022,,,,mls,False,False,False
wvq9eLBwqW,Alhassan Yusuf,2000-07-18,Nigeria,MF,DM,,,2024,5.0,9.0,146.0,mls,False,False,False
wvq9emNqWn,Andrea Pisanu,1982-01-07,Italy,MF,W,,,2013,5.0,8.0,159.0,mls,False,False,False
wvq9epE3qW,Manny Perez,1999-02-19,USA,FW,ST,,,2021,6.0,0.0,150.0,mls,False,False,False
wvq9gwJZMW,Kadin Chung,1998-09-05,Canada,DF,FB,,CB,2022,5.0,7.0,146.0,mls,False,False,False
wvq9jvANQW,Markus Anderson,2003-12-11,USA,MF,CM,,,2024,6.0,1.0,,mls,False,False,False
wvq9p9y15W,Alan Benítez,1994-01-25,Paraguay,DF,FB,,,2022,5.0,10.0,152.0,mls,False,False,False
wvq9r3NQWn,Michael Videira,1986-01-06,USA,DF,FB,,,2013,5.0,5.0,174.0,mls,False,False,False
wvq9Xd3l5W,Marcos Dias,2001-11-30,Brazil,MF,W,,,2024,,,,mls,False,False,False
wvq9XpEN5W,Isak Jensen,2003-12-23,Denmark,MF,W,,,2023,6.0,1.0,201.0,mls,False,False,False
wvq9zVmQWn,Kalifa Cissé,1984-09-01,Mali,MF,CM,,DM,2013,6.0,1.0,176.0,mls,False,False,False
X0Oq6Nxq6D,Mikael Silvestre,1977-08-09,France,DF,CB,,,2013,6.0,0.0,187.0,mls,False,False,False
Xj5Y0lyMbd,Marco Fabián,1989-07-21,Mexico,MF,AM,,,2019,5.0,7.0,141.0,mls,False,False,False
Xj5Y3k0Qbd,Vito Mannone,1988-03-02,Italy,GK,GK,,,2019,6.0,2.0,170.0,mls,False,False,False
Xj5Y43nyMb,Israel Boatwright,2005-06-02,USA,DF,FB,,,2023,,,,mls,False,False,False
Xj5Y4dXMbd,Bradley Orr,1982-11-01,England,DF,CB,,,2014,6.0,1.0,196.0,mls,False,False,False
Xj5Y60Kxqb,Miki Yamane,1993-12-22,Japan,DF,FB,,,2024,5.0,10.0,159.0,mls,False,False,False
Xj5Y6knwqb,Colin Bonner,1994-05-01,USA,FW,ST,,,2016,6.0,5.0,216.0,mls,False,False,False
Xj5Y6ko0qb,Jannes Horn,1997-02-06,Germany,DF,FB,,,2024,6.0,1.0,174.0,mls,False,False,False
Xj5Y6l4Rqb,Mariano Miño,1994-03-28,Argentina,MF,CM,,,2018,5.0,3.0,137.0,mls,False,False,False
Xj5Y6n4Gqb,Sergio Ruiz,1994-12-16,Spain,MF,CM,,,2022,5.0,7.0,,mls,False,False,False
Xj5Y6wgyqb,John Berner,1991-02-14,USA,GK,GK,,,2014,6.0,3.0,207.0,mls,False,False,False
Xj5Y8BmRMb,Stefano Bonomo,1993-01-25,USA,MF,W,,,2018,6.0,2.0,170.0,mls,False,False,False
Xj5Y8rnlMb,Cole Seiler,1994-02-05,USA,DF,FB,,,2016,6.0,1.0,181.0,mls,False,False,False
Xj5Y8vrEMb,Don Anding,1991-05-31,USA,FW,ST,,,2013,5.0,11.0,168.0,mls,False,False,False
Xj5Y9eBx5b,Osman Bukari,1998-12-13,Ghana,FW,W,MF,W,2024,5.0,7.0,150.0,mls,False,False,False
Xj5Y9XZy5b,Juan Castilla,2004-07-27,Colombia,MF,AM,,CM,2021,5.0,7.0,119.0,mls,False,False,False
Xj5Yajy5bd,John Alvbage,1982-08-10,Sweden,GK,GK,,,2017,6.0,2.0,187.0,mls,False,False,False
Xj5Yj6Eqbd,Brian Mullan,1978-04-23,USA,DF,FB,,,2013,5.0,7.0,157.0,mls,False,False,False
Xj5YpDAMbd,Ryan Guy,1985-09-05,USA,MF,W,,,2013,5.0,7.0,161.0,mls,False,False,False
Xj5YrKyqbd,Chris Konopka,1985-04-14,USA,GK,GK,,,2015,6.0,5.0,216.0,mls,False,False,False
Xj5YyNjE5b,Yannick Bright,2001-09-03,Italy,MF,CM,,DM,2024,6.0,0.0,,mls,False,False,False
XVqK2D6R50,Nikola Petkovic,2003-02-23,Serbia,MF,CM,,AM,2024,,,,mls,False,False,False
XVqK8BaQ01,Armando Lozano,1984-12-16,Spain,DF,CB,,,2014,6.0,1.0,176.0,mls,False,False,False
XVqK8xBQ01,Jordon Mutch,1991-12-02,England,MF,CM,,,2018,6.0,0.0,179.0,mls,False,False,False
XVqKeenNM0,Alex Villanueva,2002-07-09,USA,DF,FB,,,2021,5.0,7.0,135.0,mls,False,False,False
XVqKemLRM0,Zayden Bello,2002-06-24,Australia,MF,W,,,2023,6.0,1.0,,mls,False,False,False
XVqKeRLNM0,Paul Gindiri,2002-07-26,USA,FW,ST,MF,W,2023,6.0,0.0,179.0,mls,False,False,False
XVqKevGNM0,Edward Opoku,1996-08-01,Ghana,MF,W,,,2018,5.0,7.0,141.0,mls,False,False,False
XVqKvYD501,Sherjill MacDonald,1984-11-20,Netherlands,FW,ST,,,2013,6.0,0.0,174.0,mls,False,False,False
XVqKwawq01,Walter Martinez,1982-03-24,Honduras,MF,W,,,2013,5.0,6.0,146.0,mls,False,False,False
XVqKWP2wq0,Rodrigo Ramos,1995-05-24,Brazil,DF,FB,,,2016,5.0,8.0,146.0,mls,False,False,False
XVqKWw32q0,Marko Ilić,1998-02-03,Serbia,GK,GK,,,2023,6.0,3.0,179.0,mls,False,False,False
XVqKYb9aM0,Matt Crooks,1994-01-20,England,MF,AM,,,2024,6.0,3.0,159.0,mls,False,False,False
XVqKYeYwM0,Corey Hertzog,1990-08-01,USA,FW,ST,,W,2013,6.0,0.0,174.0,mls,False,False,False
XVqKYj3DM0,Zakaria Diallo,1986-08-13,France,DF,CB,,,2019,6.0,5.0,194.0,mls,False,False,False
XVqKYzG0M0,Nazmi Albadawi,1991-08-24,Palestine,MF,DM,,,2019,5.0,11.0,170.0,mls,False,False,False
xW5p7vJMg1,Nigel de Jong,1984-11-30,Netherlands,MF,DM,,CM,2016,5.0,9.0,159.0,mls,False,False,False
xW5p8k95g1,Walter Vílchez,1982-02-20,Peru,DF,CB,,,2013,6.0,0.0,176.0,mls,False,False,False
xW5pkAYMg1,Danny Koevermans,1978-11-01,Netherlands,FW,ST,,,2013,6.0,3.0,176.0,mls,False,False,False
xW5pLxJ5g1,Darren O'Dea,1987-02-04,Republic of Ireland,DF,CB,,FB,2013,6.0,1.0,181.0,mls,False,False,False
xW5pmRRqg1,Reggie Lambe,1991-02-04,Bermuda,MF,W,,,2013,5.0,7.0,152.0,mls,False,False,False
xW5pr6gRQg,Diogo Gonçalves,1997-02-06,Portugal,MF,AM,,W,2024,5.0,10.0,154.0,mls,False,False,False
xW5pr8kKQg,Braian Cufré,1996-12-15,Argentina,DF,FB,,,2023,5.0,10.0,181.0,mls,False,False,False
xW5prAPKQg,Adam Najem,1995-01-19,USA,MF,AM,,,2017,5.0,8.0,154.0,mls,False,False,False
xW5prmvGQg,Dion Pereira,1999-03-25,England,MF,W,DF,FB,2019,,,,mls,False,False,False
xW5prwxdQg,Keyner Brown,1991-12-30,Costa Rica,DF,CB,,,2016,6.0,2.0,,mls,False,False,False
xW5pw0L6Mg,Christopher Olney Jr.,2006-12-16,USA,MF,CM,,,2024,,,,mls,False,False,False
xW5pw0RGMg,Nabilai Kibunguchy,1998-01-05,USA,MF,DM,,,2022,6.0,3.0,187.0,mls,False,False,False
xW5pw8KGMg,Lawrence Ennali,2002-03-07,Germany,MF,W,,,2024,5.0,8.0,123.0,mls,False,False,False
xW5pwEwGMg,Finn Surman,2003-09-23,New Zealand,DF,CB,,,2024,6.0,3.0,,mls,False,False,False
xW5pwWRKMg,Adam Pearlman,2005-04-05,USA,DF,CB,,,2023,,,,mls,False,False,False
xW5pxemB5g,Jamal Blackman,1993-10-27,England,GK,GK,,,2021,6.0,6.0,203.0,mls,False,False,False
xW5pXjB5g1,Vadim Demidov,1986-10-10,Norway,DF,CB,,,2017,6.0,1.0,176.0,mls,False,False,False
xW5pxjEl5g,Juan Fernando Caicedo,1989-07-12,Colombia,FW,ST,,,2019,5.0,11.0,170.0,mls,False,False,False
xW5pxyLJ5g,Bilal Duckett,1989-01-09,USA,DF,FB,,,2013,6.0,2.0,165.0,mls,False,False,False
xW5pxyYl5g,Victor Pineda,1993-05-15,USA,MF,W,,,2014,5.0,11.0,141.0,mls,False,False,False
xW5pyAAGqg,Anthony Ramirez,2005-12-22,USA,MF,DM,,,2024,,,,mls,False,False,False
xW5pybLJqg,Gastón González,2001-06-27,Argentina,MF,W,DF,FB,2023,,,,mls,False,False,False
xW5pynPBqg,Guilherme Biro,2000-05-01,Brazil,DF,FB,,,2024,,,,mls,False,False,False
xW5pyO7Bqg,Easton Ongaro,1998-06-05,Canada,FW,ST,,,2022,6.0,6.0,185.0,mls,False,False,False
xW5pyx70qg,Tucker Lepley,2002-01-17,USA,MF,DM,,,2024,5.0,4.0,126.0,mls,False,False,False
xW5pZo6Qg1,Alain Rochat,1983-02-01,Switzerland,DF,FB,,,2013,6.0,0.0,172.0,mls,False,False,False
zeQZ0az5Kw,Michael Gspurning,1981-05-02,Austria,GK,GK,,,2013,6.0,5.0,209.0,mls,False,False,False
zeQZ7z3zMK,Ben Reveno,1999-03-29,USA,MF,W,,,2022,,,,mls,False,False,False
zeQZEkYqKw,Nelson Rivas,1983-03-25,Colombia,DF,CB,,,2013,5.0,11.0,209.0,mls,False,False,False
zeQZeZDNqK,Antony Curic,2001-01-16,Canada,DF,FB,,,2023,6.0,3.0,174.0,mls,False,False,False
zeQZJ63xQK,Dixon Arroyo,1992-06-01,Ecuador,MF,CM,,DM,2023,5.0,10.0,161.0,mls,False,False,False
zeQZJAYZQK,Gabriel Somi,1991-08-24,Sweden,DF,FB,,,2018,5.0,9.0,148.0,mls,False,False,False
zeQZJkwzQK,Brayan Beckeles,1985-11-28,Honduras,DF,FB,,,2020,6.0,1.0,176.0,mls,False,False,False
zeQZJPAgQK,Jerome Kiesewetter,1993-02-09,USA,MF,W,,,2020,6.0,0.0,176.0,mls,False,False,False
zeQZJwENQK,Marvin Iraheta,1992-05-31,El Salvador,MF,CM,,,2013,5.0,9.0,157.0,mls,False,False,False
zeQZKbYMKw,Luis Suárez,1987-01-24,Uruguay,FW,ST,,,2024,6.0,0.0,190.0,mls,False,False,False
zeQZkkOjMK,Chris Rindov,2001-10-08,USA,DF,CB,,,2023,6.0,2.0,190.0,mls,False,False,False
zeQZX6bK5K,Roald Mitchell,2003-01-13,USA,FW,ST,,,2024,6.0,1.0,161.0,mls,False,False,False
zeQZXgmg5K,Marino Hinestroza,2002-07-08,Colombia,MF,AM,,,2024,5.0,7.0,132.0,mls,False,False,False
zeQZXlXx5K,Collin Smith,2003-12-04,USA,DF,FB,MF,W,2023,5.0,11.0,161.0,mls,False,False,False
