game_id,date_time_utc,home_score,away_score,home_team_id,away_team_id,referee_id,stadium_id,home_manager_id,away_manager_id,expanded_minutes,season_name,matchday,attendance,knockout_game,last_updated_utc,extra_time,penalties,home_penalties,away_penalties,home_score_outlier,away_score_outlier,expanded_minutes_outlier,season_name_outlier,matchday_outlier,attendance_outlier,extra_time_outlier,penalties_outlier,home_penalties_outlier,away_penalties_outlier
eVq3Z1ND5W,2015-05-23 21:00:00 UTC,1,0,kRQabn8MKZ,WBLMvYAQxe,KPqjb74q6v,2lqRRVnqr0,Xj5Yx60Mbd,NPqxkDY59d,96,2015,12,23569,False,2016-05-17 16:48:05 UTC,,,,,False,False,False,False,False,False,False,False,False,False
ljqEaz4zqx,2015-05-23 02:30:00 UTC,1,0,kaDQ0wRqEv,YgOMngl5wN,e7MzPKXqr0,wvq9p1Y5Wn,LeVq3j5WOJ,KAqB4dVMbg,99,2015,12,20195,False,2015-05-26 03:00:46 UTC,,,,,False,False,False,False,False,False,False,False,False,False
p6qb1Z2B50,2015-05-23 00:00:00 UTC,2,2,mvzqoLZQap,X0Oq66zq6D,zeQZlGK5Kw,p6qbeb850G,0x5gN9PM7O,4wM4zRlqjB,97,2015,12,13118,False,2015-11-20 21:43:27 UTC,,,,,False,False,False,False,False,False,False,False,False,False
XVqKvlgO50,2015-05-21 00:00:00 UTC,4,2,Z2vQ1xlqrA,19vQ2095K6,vzqoWjkqap,NPqxy6XQ9d,N6MmpyLQEG,9z5kJ0jMA3,98,2015,12,18864,False,2016-01-06 18:48:51 UTC,,,,,False,False,False,False,False,False,False,False,False,False
zeQZ6ZD1QK,2015-05-17 23:00:00 UTC,1,0,9z5k7Yg5A3,EKXMeX3Q64,0Oq6037M6D,NWMW8ZN5lz,0Oq6vPrq6D,vzqoAjJMap,97,2015,11,16853,False,2016-05-17 14:41:46 UTC,,,,,False,False,False,False,False,False,False,False,False,False
BLMvOv9O5x,2015-05-17 21:00:00 UTC,4,0,jYQJ8EW5GR,kaDQ0wRqEv,9z5kJ7gMA3,gpMOzPrQzy,OlMlYvy5Lz,LeVq3j5WOJ,95,2015,11,40122,False,2016-05-17 14:40:50 UTC,,,,,False,False,False,False,False,False,False,False,False,False
KPqja0JR56,2015-05-17 02:30:00 UTC,2,0,0KPqjA456v,mvzqoLZQap,315VrXb59x,Vj58W84M8n,4JMA4X9QKg,0x5gN9PM7O,95,2015,11,18000,False,2016-01-06 18:36:03 UTC,,,,,False,False,False,False,False,False,False,False,False,False
xW5p30GdMg,2015-05-17 00:30:00 UTC,3,1,YgOMngl5wN,WBLMvYAQxe,jYQJnnZQGR,0x5g6ojM7O,KAqB4dVMbg,NPqxkDY59d,98,2015,11,20844,False,2016-01-06 18:37:48 UTC,,,,,False,False,False,False,False,False,False,False,False,False
4wM4r1Ypqj,2015-05-16 23:30:00 UTC,1,1,19vQ2095K6,kRQabn8MKZ,4wM40nzMjB,wvq9p775Wn,9z5kJ0jMA3,Xj5Yx60Mbd,96,2015,11,24269,False,2015-11-20 21:36:32 UTC,,,,,False,False,False,False,False,False,False,False,False,False
4JMAZmjk5K,2015-05-16 23:00:00 UTC,0,2,lgpMOvnQzy,jYQJ19EqGR,a35r6KG5L6,ljqEDnO5x0,KAqB3DmQbg,KXMeab1M64,95,2015,11,21000,False,2016-01-06 18:40:20 UTC,,,,,False,False,False,False,False,False,False,False,False,False
kRQa8VXoqK,2015-05-16 20:00:00 UTC,4,1,APk5LGOMOW,a2lqR4JMr0,zeQZl7D5Kw,NWMW8pj5lz,gOMnBPJMwN,2vQ1vgxMrA,96,2015,11,12158,False,2016-05-17 17:44:09 UTC,,,,,False,False,False,False,False,False,False,False,False,False
NPqxYvVmQ9,2015-05-16 01:00:00 UTC,0,0,mKAqBBmqbg,a2lqRX2Mr0,odMXjR0qYL,eVq3alGMWO,gjMNk8v5Kp,Xj5Yre0qbd,96,2015,11,12640,False,2016-01-06 18:25:14 UTC,,,,,False,False,False,False,False,False,False,False,False,False
9vQ2E1LaqK,2015-05-15 23:00:00 UTC,2,2,Vj58weDM8n,X0Oq66zq6D,EGMPLlxMaY,eVq32yn5WO,eVq3zow5WO,4wM4zRlqjB,99,2015,11,23315,False,2016-05-17 16:29:52 UTC,,,,,False,False,False,False,False,False,False,False,False,False
odMXgleWQY,2015-05-14 00:00:00 UTC,2,1,EKXMeX3Q64,jYQJ8EW5GR,KPqjb74q6v,jYQJ1PBqGR,vzqoAjJMap,OlMlYvy5Lz,97,2015,11,12532,False,2016-05-17 15:23:50 UTC,,,,,False,False,False,False,False,False,False,False,False,False
KXMedVWrQ6,2015-05-10 23:00:00 UTC,2,1,a2lqRX2Mr0,Vj58weDM8n,0Oq6037M6D,NWMW84L5lz,Xj5Yre0qbd,eVq3zow5WO,97,2015,10,25217,False,2016-01-06 18:08:52 UTC,,,,,False,False,False,False,False,False,False,False,False,False
aDQ0Yy8lME,2015-05-10 21:00:00 UTC,1,2,kRQabn8MKZ,YgOMngl5wN,jYQJnoVQGR,2lqRRVnqr0,Xj5Yx60Mbd,KAqB4dVMbg,99,2015,10,30226,False,2016-05-17 16:40:54 UTC,,,,,False,False,False,False,False,False,False,False,False,False
2vQ1xErKqr,2015-05-10 00:30:00 UTC,2,1,mKAqBBmqbg,kaDQ0wRqEv,315VrXb59x,eVq3alGMWO,gjMNk8v5Kp,LeVq3j5WOJ,95,2015,10,13829,False,2016-01-06 17:58:16 UTC,,,,,False,False,False,False,False,False,False,False,False,False
9Yqd9ABLQv,2015-05-09 23:30:00 UTC,3,2,mvzqoLZQap,jYQJ19EqGR,jYQJnnZQGR,p6qbeb850G,0x5gN9PM7O,KXMeab1M64,97,2015,10,16714,False,2016-05-17 14:53:47 UTC,,,,,False,False,False,False,False,False,False,False,False,False
a35rWzNAqL,2015-05-09 23:00:00 UTC,3,0,lgpMOvnQzy,9z5k7Yg5A3,e7MzPKXqr0,ljqEDnO5x0,KAqB3DmQbg,0Oq6vPrq6D,96,2015,10,20183,False,2016-05-17 20:30:20 UTC,,,,,False,False,False,False,False,False,False,False,False,False
eV5DXZGA5K,2015-05-09 23:00:00 UTC,1,1,EKXMeX3Q64,Z2vQ1xlqrA,gjMNk4v5Kp,jYQJ1PBqGR,vzqoAjJMap,N6MmpyLQEG,99,2015,10,16221,False,2016-05-17 15:07:33 UTC,,,,,False,False,False,False,False,False,False,False,False,False
OlMldbR0ML,2015-05-09 20:00:00 UTC,1,2,APk5LGOMOW,WBLMvYAQxe,a35r6KG5L6,NWMW8pj5lz,gOMnBPJMwN,NPqxkDY59d,96,2015,10,13020,False,2016-05-17 17:17:57 UTC,,,,,False,False,False,False,False,False,False,False,False,False
Vj58j2x4Q8,2015-05-09 19:00:00 UTC,1,2,X0Oq66zq6D,a2lqR4JMr0,Pk5LRpDQOW,9YqdkYR5vJ,4wM4zRlqjB,2vQ1vgxMrA,98,2015,10,16017,False,2016-05-17 14:56:03 UTC,,,,,False,False,False,False,False,False,False,False,False,False
7vQ7lZ22MD,2015-05-09 02:00:00 UTC,1,1,pzeQZ6xQKw,0KPqjA456v,EGMPPnAMaY,9z5ka6gQA3,4wM4vOAqjB,4JMA4X9QKg,98,2015,10,14169,False,2016-05-17 16:45:16 UTC,,,,,False,False,False,False,False,False,False,False,False,False
raMy7z8Oqd,2015-05-09 00:00:00 UTC,2,2,jYQJ8EW5GR,19vQ2095K6,EGMPLlxMaY,gpMOzPrQzy,OlMlYvy5Lz,9z5kJ0jMA3,99,2015,10,27243,False,2016-05-17 14:28:09 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gjMNYlL0QK,2015-05-07 01:30:00 UTC,0,0,a2lqR4JMr0,kaDQ0wRqEv,9YqdEL9QvJ,e7MzlRjqr0,2vQ1vgxMrA,LeVq3j5WOJ,97,2015,10,19296,False,2015-11-20 21:11:14 UTC,,,,,False,False,False,False,False,False,False,False,False,False
Pk5LXYVO5O,2015-05-06 00:30:00 UTC,0,1,YgOMngl5wN,0KPqjA456v,odMXjR0qYL,0x5g6ojM7O,KAqB4dVMbg,4JMA4X9QKg,99,2015,10,16018,False,2015-12-21 16:56:28 UTC,,,,,False,False,False,False,False,False,False,False,False,False
EGMPXDyVMa,2015-05-03 23:00:00 UTC,1,3,Vj58weDM8n,jYQJ19EqGR,zeQZl7D5Kw,eVq32yn5WO,eVq3zow5WO,KXMeab1M64,97,2015,9,25384,False,2016-05-17 16:06:50 UTC,,,,,False,False,False,False,False,False,False,False,False,False
315VBj8959,2015-05-03 21:00:00 UTC,1,0,Z2vQ1xlqrA,X0Oq66zq6D,9YqdEL9QvJ,NPqxy6XQ9d,N6MmpyLQEG,4wM4zRlqjB,97,2015,9,19581,False,2016-01-06 17:45:21 UTC,,,,,False,False,False,False,False,False,False,False,False,False
9z5kd0ojqA,2015-05-03 02:30:00 UTC,0,0,WBLMvYAQxe,lgpMOvnQzy,vzqoWjkqap,p6qbX06M0G,NPqxkDY59d,KAqB3DmQbg,97,2015,9,21144,False,2015-11-20 20:52:29 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gOMnJKkXMw,2015-05-03 02:30:00 UTC,1,1,kaDQ0wRqEv,pzeQZ6xQKw,zeQZlGK5Kw,wvq9p1Y5Wn,LeVq3j5WOJ,4wM4vOAqjB,98,2015,9,16676,False,2016-05-17 20:14:49 UTC,,,,,False,False,False,False,False,False,False,False,False,False
2lqRXYD0Mr,2015-05-02 23:30:00 UTC,2,1,19vQ2095K6,a2lqRX2Mr0,0Oq6vG2q6D,wvq9p775Wn,9z5kJ0jMA3,Xj5Yre0qbd,98,2015,9,18296,False,2015-11-20 20:49:42 UTC,,,,,False,False,False,False,False,False,False,False,False,False
vzqowbVkqa,2015-05-02 23:00:00 UTC,2,0,EKXMeX3Q64,mvzqoLZQap,EGMPPnAMaY,jYQJ1PBqGR,vzqoAjJMap,0x5gN9PM7O,96,2015,9,13107,False,2015-05-05 18:37:33 UTC,,,,,False,False,False,False,False,False,False,False,False,False
wvq9EY0wqW,2015-05-02 20:00:00 UTC,0,1,9z5k7Yg5A3,kRQabn8MKZ,gjMNk4v5Kp,NWMW8ZN5lz,0Oq6vPrq6D,Xj5Yx60Mbd,99,2015,9,17859,False,2016-05-17 14:29:53 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gpMOX2NE5z,2015-05-02 02:00:00 UTC,1,1,a2lqR4JMr0,0KPqjA456v,4wM40nzMjB,e7MzlRjqr0,2vQ1vgxMrA,4JMA4X9QKg,102,2015,9,19715,False,2015-05-05 02:44:34 UTC,,,,,False,False,False,False,False,False,False,False,False,False
0Oq6Y1XA56,2015-05-02 00:00:00 UTC,1,4,YgOMngl5wN,mKAqBBmqbg,9z5kJ7gMA3,0x5g6ojM7O,KAqB4dVMbg,gjMNk8v5Kp,99,2015,9,19975,False,2016-01-06 17:42:35 UTC,,,,,False,False,False,False,False,False,False,False,False,False
4JMAZml65K,2015-04-29 23:30:00 UTC,1,1,a2lqRX2Mr0,pzeQZ6xQKw,a35r6KG5L6,NWMW84L5lz,Xj5Yre0qbd,4wM4vOAqjB,96,2015,22,12540,False,2016-05-17 19:44:32 UTC,,,,,False,False,False,False,False,False,False,False,False,False
7VqG1an6Mv,2015-04-27 01:30:00 UTC,1,0,jYQJ19EqGR,WBLMvYAQxe,0Oq6037M6D,9Yqda07QvJ,KXMeab1M64,NPqxkDY59d,96,2015,8,41451,False,2015-04-28 17:24:21 UTC,,,,,False,False,False,False,False,False,False,False,False,False
0x5gbVGZM7,2015-04-26 23:00:00 UTC,0,2,jYQJ8EW5GR,kRQabn8MKZ,9YqdEL9QvJ,gpMOzPrQzy,OlMlYvy5Lz,Xj5Yx60Mbd,96,2015,8,30908,False,2016-05-17 14:15:46 UTC,,,,,False,False,False,False,False,False,False,False,False,False
NWMWWDdKMl,2015-04-26 21:00:00 UTC,1,1,a2lqRX2Mr0,kaDQ0wRqEv,EGMPLlxMaY,NWMW84L5lz,Xj5Yre0qbd,LeVq3j5WOJ,97,2015,8,20062,False,2016-01-06 17:40:39 UTC,,,,,False,False,False,False,False,False,False,False,False,False
Xj5YYDXA5b,2015-04-26 02:30:00 UTC,1,2,lgpMOvnQzy,EKXMeX3Q64,gOMnB7AMwN,ljqEDnO5x0,KAqB3DmQbg,vzqoAjJMap,100,2015,8,21000,False,2016-01-06 15:34:51 UTC,,,,,False,False,False,False,False,False,False,False,False,False
jYQJXd9P5G,2015-04-26 00:30:00 UTC,4,4,YgOMngl5wN,Z2vQ1xlqrA,315VrXb59x,0x5g6ojM7O,KAqB4dVMbg,N6MmpyLQEG,101,2015,8,21046,False,2019-05-01 21:38:56 UTC,,,,,False,False,False,False,False,False,False,False,False,False
eVq3Z18D5W,2015-04-25 23:30:00 UTC,4,1,mvzqoLZQap,9z5k7Yg5A3,jYQJnoVQGR,p6qbeb850G,0x5gN9PM7O,0Oq6vPrq6D,95,2015,8,15553,False,2015-04-28 01:40:33 UTC,,,,,False,False,False,False,False,False,False,False,False,False
KAqBz2W4qb,2015-04-25 23:30:00 UTC,4,0,19vQ2095K6,a2lqR4JMr0,e7MzPKXqr0,wvq9p775Wn,9z5kJ0jMA3,2vQ1vgxMrA,96,2015,8,17982,False,2016-05-17 16:07:05 UTC,,,,,False,False,False,False,False,False,False,False,False,False
e7Mz7vd65r,2015-04-25 02:00:00 UTC,1,1,pzeQZ6xQKw,mKAqBBmqbg,vzqoWjkqap,9z5ka6gQA3,4wM4vOAqjB,gjMNk8v5Kp,99,2015,8,12944,False,2016-01-05 21:41:02 UTC,,,,,False,False,False,False,False,False,False,False,False,False
N6MmaA9ZME,2015-04-25 00:00:00 UTC,1,0,X0Oq66zq6D,Vj58weDM8n,odMXjR0qYL,9YqdkYR5vJ,4wM4zRlqjB,eVq3zow5WO,97,2015,8,19124,False,2016-05-17 14:39:40 UTC,,,,,False,False,False,False,False,False,False,False,False,False
ljqEaz6zqx,2015-04-19 23:00:00 UTC,0,1,Vj58weDM8n,WBLMvYAQxe,gjMNk4v5Kp,eVq32yn5WO,eVq3zow5WO,NPqxkDY59d,99,2015,7,21891,False,2015-12-21 16:55:59 UTC,,,,,False,False,False,False,False,False,False,False,False,False
p6qb1ZwB50,2015-04-19 21:00:00 UTC,1,2,9z5k7Yg5A3,19vQ2095K6,a35r6KG5L6,NWMW8ZN5lz,0Oq6vPrq6D,9z5kJ0jMA3,95,2015,7,18106,False,2016-01-05 21:38:27 UTC,,,,,False,False,False,False,False,False,False,False,False,False
4JMAZmBk5K,2015-04-19 02:30:00 UTC,2,1,kaDQ0wRqEv,Z2vQ1xlqrA,0Oq6037M6D,wvq9p1Y5Wn,LeVq3j5WOJ,N6MmpyLQEG,98,2015,7,20018,False,2016-05-17 20:30:09 UTC,,,,,False,False,False,False,False,False,False,False,False,False
XVqKvlkO50,2015-04-19 01:30:00 UTC,0,1,a2lqR4JMr0,lgpMOvnQzy,EGMPLlxMaY,e7MzlRjqr0,2vQ1vgxMrA,KAqB3DmQbg,100,2015,7,20414,False,2016-05-17 14:20:41 UTC,,,,,False,False,False,False,False,False,False,False,False,False
zeQZ6Z21QK,2015-04-19 01:00:00 UTC,1,3,pzeQZ6xQKw,jYQJ19EqGR,Pk5LRpDQOW,9z5ka6gQA3,4wM4vOAqjB,KXMeab1M64,98,2015,7,13134,False,2016-05-17 16:34:34 UTC,,,,,False,False,False,False,False,False,False,False,False,False
BLMvOvYO5x,2015-04-19 00:30:00 UTC,3,2,mKAqBBmqbg,kRQabn8MKZ,e7MzPKXqr0,eVq3alGMWO,gjMNk8v5Kp,Xj5Yx60Mbd,97,2015,7,16176,False,2015-11-18 20:56:28 UTC,,,,,False,False,False,False,False,False,False,False,False,False
4wM4r1dpqj,2015-04-18 23:30:00 UTC,3,0,mvzqoLZQap,jYQJ8EW5GR,odMXjR0qYL,p6qbeb850G,0x5gN9PM7O,OlMlYvy5Lz,95,2015,7,15655,False,2016-05-17 14:35:26 UTC,,,,,False,False,False,False,False,False,False,False,False,False
kRQa8VJoqK,2015-04-18 23:00:00 UTC,1,1,EKXMeX3Q64,YgOMngl5wN,KPqjb74q6v,jYQJ1PBqGR,vzqoAjJMap,KAqB4dVMbg,99,2015,7,13047,False,2016-05-17 14:53:13 UTC,,,,,False,False,False,False,False,False,False,False,False,False
KPqja0nR56,2015-04-17 23:00:00 UTC,2,0,a2lqRX2Mr0,0KPqjA456v,9z5kJ7gMA3,NWMW84L5lz,Xj5Yre0qbd,4JMA4X9QKg,97,2015,7,16406,False,2016-01-05 20:54:45 UTC,,,,,False,False,False,False,False,False,False,False,False,False
aDQ0Y41PME,2015-04-16 23:00:00 UTC,1,1,Vj58weDM8n,9z5k7Yg5A3,EGMPPnAMaY,eVq32yn5WO,eVq3zow5WO,0Oq6vPrq6D,96,2015,7,20461,False,2016-05-17 15:37:31 UTC,,,,,False,False,False,False,False,False,False,False,False,False
9vQ2E1laqK,2015-04-12 23:00:00 UTC,1,0,kaDQ0wRqEv,jYQJ19EqGR,a35r6KG5L6,wvq9p1Y5Wn,LeVq3j5WOJ,KXMeab1M64,97,2015,6,27000,False,2016-01-05 20:43:47 UTC,,,,,False,False,False,False,False,False,False,False,False,False
odMXglvWQY,2015-04-12 21:00:00 UTC,0,2,WBLMvYAQxe,jYQJ8EW5GR,315VrXb59x,p6qbX06M0G,NPqxkDY59d,OlMlYvy5Lz,99,2015,6,21144,False,2016-05-17 19:56:07 UTC,,,,,False,False,False,False,False,False,False,False,False,False
KXMedVvrQ6,2015-04-12 02:30:00 UTC,1,0,0KPqjA456v,lgpMOvnQzy,jYQJnnZQGR,Vj58W84M8n,4JMA4X9QKg,KAqB3DmQbg,97,2015,6,18000,False,2016-01-05 20:30:20 UTC,,,,,False,False,False,False,False,False,False,False,False,False
9Yqd9AvLQv,2015-04-12 00:30:00 UTC,0,0,Z2vQ1xlqrA,a2lqR4JMr0,KPqjb74q6v,NPqxy6XQ9d,N6MmpyLQEG,2vQ1vgxMrA,97,2015,6,20087,False,2020-07-04 08:15:22 UTC,,,,,False,False,False,False,False,False,False,False,False,False
a35rWzwAqL,2015-04-12 00:30:00 UTC,3,0,YgOMngl5wN,APk5LGOMOW,zeQZlGK5Kw,0x5g6ojM7O,KAqB4dVMbg,gOMnBPJMwN,96,2015,6,18924,False,2015-11-17 19:54:43 UTC,,,,,False,False,False,False,False,False,False,False,False,False
Vj58j2R4Q8,2015-04-11 23:00:00 UTC,2,2,EKXMeX3Q64,a2lqRX2Mr0,9YqdEL9QvJ,jYQJ1PBqGR,vzqoAjJMap,Xj5Yre0qbd,96,2015,6,16304,False,2016-02-12 19:36:00 UTC,,,,,False,False,False,False,False,False,False,False,False,False
OlMldbv0ML,2015-04-11 20:00:00 UTC,2,1,9z5k7Yg5A3,Vj58weDM8n,9z5kJ7gMA3,NWMW8ZN5lz,0Oq6vPrq6D,eVq3zow5WO,97,2015,6,18603,False,2015-04-14 19:23:32 UTC,,,,,False,False,False,False,False,False,False,False,False,False
2vQ1xEWKqr,2015-04-11 19:00:00 UTC,0,0,19vQ2095K6,mvzqoLZQap,zeQZl7D5Kw,wvq9p775Wn,9z5kJ0jMA3,0x5gN9PM7O,101,2015,6,13092,False,2016-01-05 20:23:09 UTC,,,,,False,False,False,False,False,False,False,False,False,False
eV5DXZlA5K,2015-04-10 23:00:00 UTC,0,4,mKAqBBmqbg,pzeQZ6xQKw,gjMNk4v5Kp,eVq3alGMWO,gjMNk8v5Kp,4wM4vOAqjB,97,2015,6,12929,False,2016-05-17 14:59:57 UTC,,,,,False,False,False,False,False,False,False,False,False,False
7vQ7lZo2MD,2015-04-09 02:00:00 UTC,2,2,lgpMOvnQzy,mvzqoLZQap,Pk5LRpDQOW,ljqEDnO5x0,KAqB3DmQbg,0x5gN9PM7O,97,2015,6,18083,False,2016-05-17 15:49:40 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gjMNYla0QK,2015-04-05 23:00:00 UTC,3,2,Z2vQ1xlqrA,9z5k7Yg5A3,e7MzPKXqr0,NPqxy6XQ9d,N6MmpyLQEG,0Oq6vPrq6D,100,2015,5,19545,False,2016-01-05 20:20:09 UTC,,,,,False,False,False,False,False,False,False,False,False,False
raMy7zOOqd,2015-04-05 21:00:00 UTC,0,1,0KPqjA456v,a2lqR4JMr0,gjMNk4v5Kp,Vj58W84M8n,4JMA4X9QKg,2vQ1vgxMrA,101,2015,5,18000,False,2015-11-18 19:15:34 UTC,,,,,False,False,False,False,False,False,False,False,False,False
wvq9EY9wqW,2015-04-05 03:00:00 UTC,1,0,jYQJ19EqGR,YgOMngl5wN,EGMPLlxMaY,9Yqda07QvJ,KXMeab1M64,KAqB4dVMbg,100,2015,5,39860,False,2015-10-20 09:26:59 UTC,,,,,False,False,False,False,False,False,False,False,False,False
2lqRXYv0Mr,2015-04-05 02:30:00 UTC,3,1,WBLMvYAQxe,mKAqBBmqbg,odMXjR0qYL,p6qbX06M0G,NPqxkDY59d,gjMNk8v5Kp,98,2015,5,21144,False,2016-05-17 19:32:43 UTC,,,,,False,False,False,False,False,False,False,False,False,False
9z5kd0vjqA,2015-04-05 02:00:00 UTC,2,0,lgpMOvnQzy,kaDQ0wRqEv,EGMPPnAMaY,ljqEDnO5x0,KAqB3DmQbg,LeVq3j5WOJ,97,2015,5,21000,False,2016-01-05 20:11:08 UTC,,,,,False,False,False,False,False,False,False,False,False,False
EGMPXDzVMa,2015-04-04 23:00:00 UTC,0,2,pzeQZ6xQKw,19vQ2095K6,zeQZlGK5Kw,9z5ka6gQA3,4wM4vOAqjB,9z5kJ0jMA3,98,2015,5,11450,False,2016-05-17 16:22:51 UTC,,,,,False,False,False,False,False,False,False,False,False,False
Pk5LXYjO5O,2015-04-04 19:00:00 UTC,3,2,X0Oq66zq6D,kRQabn8MKZ,Oa5w9R9Q14,9YqdkYR5vJ,4wM4zRlqjB,Xj5Yx60Mbd,97,2015,5,13818,False,2016-05-17 14:28:30 UTC,,,,,False,False,False,False,False,False,False,False,False,False
vzqowbvkqa,2015-04-04 00:00:00 UTC,0,1,jYQJ8EW5GR,EKXMeX3Q64,jYQJnoVQGR,gpMOzPrQzy,OlMlYvy5Lz,vzqoAjJMap,98,2015,5,32822,False,2015-10-20 09:26:39 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gOMnJKvXMw,2015-03-29 23:00:00 UTC,2,1,a2lqR4JMr0,kRQabn8MKZ,9vQ202r5K6,e7MzlRjqr0,2vQ1vgxMrA,Xj5Yx60Mbd,98,2015,4,20794,False,2015-05-26 21:38:41 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gpMOX2KE5z,2015-03-29 21:00:00 UTC,1,0,X0Oq66zq6D,9z5k7Yg5A3,gOMnB7AMwN,9YqdkYR5vJ,4wM4zRlqjB,0Oq6vPrq6D,97,2015,4,12815,False,2016-05-17 14:09:44 UTC,,,,,False,False,False,False,False,False,False,False,False,False
7VqG1ae6Mv,2015-03-29 00:30:00 UTC,0,0,mKAqBBmqbg,jYQJ19EqGR,315VrXb59x,eVq3alGMWO,gjMNk8v5Kp,KXMeab1M64,97,2015,4,18333,False,2016-05-17 14:39:25 UTC,,,,,False,False,False,False,False,False,False,False,False,False
jYQJXdxP5G,2015-03-29 00:30:00 UTC,0,0,YgOMngl5wN,pzeQZ6xQKw,0Oq6vG2q6D,0x5g6ojM7O,KAqB4dVMbg,4wM4vOAqjB,95,2015,4,19603,False,2015-12-21 16:54:27 UTC,,,,,False,False,False,False,False,False,False,False,False,False
0x5gbVvZM7,2015-03-29 00:00:00 UTC,2,1,lgpMOvnQzy,WBLMvYAQxe,vzqoWjkqap,ljqEDnO5x0,KAqB3DmQbg,NPqxkDY59d,96,2015,4,22500,False,2016-05-17 14:36:30 UTC,,,,,False,False,False,False,False,False,False,False,False,False
KAqBz214qb,2015-03-28 23:30:00 UTC,1,2,mvzqoLZQap,a2lqRX2Mr0,4wM40nzMjB,p6qbeb850G,0x5gN9PM7O,Xj5Yre0qbd,99,2015,4,10302,False,2015-11-18 18:19:23 UTC,,,,,False,False,False,False,False,False,False,False,False,False
Oa5wDvG8q1,2015-03-28 23:00:00 UTC,0,1,Vj58weDM8n,Z2vQ1xlqrA,jYQJnnZQGR,eVq32yn5WO,eVq3zow5WO,N6MmpyLQEG,98,2015,4,27545,False,2016-11-04 13:21:37 UTC,,,,,False,False,False,False,False,False,False,False,False,False
eVq3Z1GD5W,2015-03-28 23:00:00 UTC,1,0,EKXMeX3Q64,kaDQ0wRqEv,e7MzPKXqr0,jYQJ1PBqGR,vzqoAjJMap,LeVq3j5WOJ,99,2015,4,14462,False,2016-05-17 14:20:12 UTC,,,,,False,False,False,False,False,False,False,False,False,False
NPqxYbgxQ9,2015-03-28 20:00:00 UTC,2,2,APk5LGOMOW,jYQJ8EW5GR,EGMPLlxMaY,9vQ2dvm5K6,gOMnBPJMwN,OlMlYvy5Lz,99,2015,4,25245,False,2016-01-05 19:42:16 UTC,,,,,False,False,False,False,False,False,False,False,False,False
0Oq6Y1nA56,2015-03-28 19:00:00 UTC,2,1,19vQ2095K6,0KPqjA456v,9YqdEL9QvJ,wvq9p775Wn,9z5kJ0jMA3,4JMA4X9QKg,96,2015,4,10668,False,2016-05-17 15:03:57 UTC,,,,,False,False,False,False,False,False,False,False,False,False
9vQ2Eyp9qK,2015-03-22 23:00:00 UTC,2,1,0KPqjA456v,X0Oq66zq6D,odMXjR0qYL,Vj58W84M8n,4JMA4X9QKg,4wM4zRlqjB,96,2015,3,18000,False,2016-01-05 19:41:11 UTC,,,,,False,False,False,False,False,False,False,False,False,False
odMXg2ZJQY,2015-03-22 21:00:00 UTC,2,0,a2lqRX2Mr0,EKXMeX3Q64,0Oq6037M6D,NWMW84L5lz,Xj5Yre0qbd,vzqoAjJMap,96,2015,3,21036,False,2016-01-05 19:39:47 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gpMOX2K25z,2015-03-22 02:30:00 UTC,1,1,kaDQ0wRqEv,YgOMngl5wN,Oa5w9R9Q14,wvq9p1Y5Wn,LeVq3j5WOJ,KAqB4dVMbg,100,2015,3,19087,False,2015-12-21 16:54:08 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gOMnJKvOMw,2015-03-22 00:30:00 UTC,0,0,Z2vQ1xlqrA,WBLMvYAQxe,zeQZl7D5Kw,NPqxy6XQ9d,N6MmpyLQEG,NPqxkDY59d,96,2015,3,20848,False,2020-07-04 08:13:03 UTC,,,,,False,False,False,False,False,False,False,False,False,False
vzqowbvZqa,2015-03-21 23:30:00 UTC,0,1,jYQJ8EW5GR,lgpMOvnQzy,KPqjb74q6v,gpMOzPrQzy,OlMlYvy5Lz,KAqB3DmQbg,99,2015,3,31072,False,2016-01-05 19:47:57 UTC,,,,,False,False,False,False,False,False,False,False,False,False
0Oq6Y1nd56,2015-03-21 20:00:00 UTC,0,2,9z5k7Yg5A3,mKAqBBmqbg,9YqdEL9QvJ,NWMW8ZN5lz,0Oq6vPrq6D,gjMNk8v5Kp,99,2015,3,16031,False,2016-05-17 14:11:14 UTC,,,,,False,False,False,False,False,False,False,False,False,False
KXMedG9kQ6,2015-03-21 20:00:00 UTC,0,0,pzeQZ6xQKw,Vj58weDM8n,4wM40nzMjB,9z5ka6gQA3,4wM4vOAqjB,eVq3zow5WO,97,2015,3,17692,False,2016-05-17 16:13:51 UTC,,,,,False,False,False,False,False,False,False,False,False,False
9Yqd9gRkQv,2015-03-21 19:00:00 UTC,0,0,19vQ2095K6,APk5LGOMOW,jYQJnnZQGR,wvq9p775Wn,9z5kJ0jMA3,gOMnBPJMwN,99,2015,3,14189,False,2016-01-05 19:36:16 UTC,,,,,False,False,False,False,False,False,False,False,False,False
