player_id,team_id,season_name,general_position,minutes_played,shots,shots_on_target,goals,xgoals,xplace,goals_minus_xgoals,key_passes,primary_assists,xassists,primary_assists_minus_xassists,xgoals_plus_xassists,points_added,xpoints_added,season_name_outlier,minutes_played_outlier,shots_outlier,shots_on_target_outlier,goals_outlier,xgoals_outlier,xplace_outlier,goals_minus_xgoals_outlier,key_passes_outlier,primary_assists_outlier,xassists_outlier,primary_assists_minus_xassists_outlier,xgoals_plus_xassists_outlier,points_added_outlier,xpoints_added_outlier
0Oq60APM6D,0KPqjA456v,2013,CB,1817,0,0,0,0.0,0.0,0.0,1,0,0.0149,-0.0149,0.0149,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq60APM6D,0KPqjA456v,2014,CB,1868,0,0,0,0.0,0.0,0.0,4,0,0.32680000000000003,-0.32680000000000003,0.32680000000000003,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq60APM6D,Vj58weDM8n,2015,CB,2474,3,0,0,0.503,-0.503,-0.503,1,0,0.2763,-0.2763,0.7793,0.0,0.3438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq60APM6D,Vj58weDM8n,2016,CB,2463,0,0,0,0.0,0.0,0.0,5,0,0.21230000000000002,-0.21230000000000002,0.21230000000000002,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq60APM6D,kRQabn8MKZ,2017,CB,575,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq60APM6D,kRQabn8MKZ,2018,CB,577,1,0,0,0.042800000000000005,-0.042800000000000005,-0.042800000000000005,0,0,0.0,0.0,0.042800000000000005,0.0,0.0067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq60VgM6D,X0Oq66zq6D,2013,CM,3024,45,13,2,2.8128,-1.1988,-0.8128000000000001,23,4,2.4041,1.5958999999999999,5.2169,0.7821,1.9286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq60VgM6D,X0Oq66zq6D,2014,CM,3211,43,19,6,7.125,-0.4063,-1.125,13,2,1.1524,0.8476,8.2774,3.2953,5.2853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq60VgM6D,X0Oq66zq6D,2015,CB,2814,34,12,6,6.4769,-0.6268,-0.47690000000000005,7,0,0.25020000000000003,-0.25020000000000003,6.727,3.0255,3.9114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq60VgM6D,kaDQ0wRqEv,2016,DM,1721,11,1,1,0.9154,-0.40290000000000004,0.08460000000000001,8,0,1.0525,-1.0525,1.9679000000000002,0.1855,0.4647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq60VgM6D,KAqBN0Vqbg,2017,DM,2938,17,5,1,0.9581000000000001,-0.22820000000000001,0.0419,4,1,0.16590000000000002,0.8341000000000001,1.124,0.0551,0.6113000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq60VgM6D,KAqBN0Vqbg,2018,DM,3414,26,4,1,2.306,-0.8632000000000001,-1.306,8,2,0.991,1.009,3.297,0.8959,1.172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq60VgM6D,KAqBN0Vqbg,2019,DM,1937,13,1,0,0.6767000000000001,-0.5193,-0.6767000000000001,4,0,0.25420000000000004,-0.25420000000000004,0.9309000000000001,0.0,0.3768,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq60VgM6D,KAqBN0Vqbg,2020,DM,1244,7,2,2,1.1465,0.5526,0.8535,5,0,0.274,-0.274,1.4205,1.3111,0.5997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq624oPq6,jYQJ19EqGR,2024,FB,19,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq630dXQ6,kaDQ0wRqEv,2021,W,2182,48,24,5,7.8965,-0.2888,-2.8965,18,2,2.7365,-0.7365,10.633,2.959,4.5818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq630dXQ6,kaDQ0wRqEv,2022,W,1896,36,12,1,5.3436,-2.3198,-4.3436,25,3,2.6627,0.3373,8.0063,0.4904,3.0115,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0Oq630dXQ6,pzeQZ6xQKw,2023,ST,1312,18,12,2,3.4879,0.9061,-1.4879,6,0,1.0544,-1.0544,4.5423,1.752,2.8764000000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq630dXQ6,pzeQZ6xQKw,2024,W,1580,33,14,5,6.1685,-0.0713,-1.1685,16,1,2.1694,-1.1694,8.3379,4.5016,4.4684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq632k7Q6,jYQJ19EqGR,2019,DM,471,4,0,0,0.1565,-0.1565,-0.1565,2,0,0.08120000000000001,-0.08120000000000001,0.23770000000000002,0.0,0.1087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq632k7Q6,jYQJ19EqGR,2020,DM,68,0,0,0,0.0,0.0,0.0,1,0,0.013000000000000001,-0.013000000000000001,0.013000000000000001,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq632k7Q6,jYQJ19EqGR,2021,CM,989,8,3,0,0.2431,-0.0889,-0.2431,10,0,0.8286,-0.8286,1.0717,0.0,0.109,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq632k7Q6,jYQJ19EqGR,2022,CM,1046,8,0,0,0.2985,-0.2985,-0.2985,8,1,0.5647,0.4353,0.8632000000000001,0.0,0.3553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq632k7Q6,jYQJ19EqGR,2024,DM,352,9,0,0,0.4743,-0.4743,-0.4743,11,0,0.7269,-0.7269,1.2012,0.0,0.1125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq633dAQ6,EKXMeX3Q64,2019,W,67,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq633dAQ6,EKXMeX3Q64,2020,W,448,5,5,2,0.2745,0.5632,1.7255,2,0,0.275,-0.275,0.5495,2.0103,0.2485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq633dAQ6,EKXMeX3Q64,2021,FB,290,6,2,1,0.3065,-0.11030000000000001,0.6935,4,1,0.7267,0.2733,1.0332,0.0,0.0729,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq633dAQ6,EKXMeX3Q64,2022,AM,307,5,2,0,0.3703,-0.294,-0.3703,3,0,0.2727,-0.2727,0.643,0.0,0.1413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq633E7Q6,jYQJ8EW5GR,2023,CB,172,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63DL6Q6,jYQJ19EqGR,2023,FB,782,1,0,0,0.014700000000000001,-0.014700000000000001,-0.014700000000000001,5,0,0.4148,-0.4148,0.4295,0.0,0.0119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63DL6Q6,jYQJ19EqGR,2024,FB,566,1,0,0,0.019100000000000002,-0.019100000000000002,-0.019100000000000002,5,1,0.7888000000000001,0.2112,0.8079000000000001,0.0,0.0123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63JA7Q6,kRQand1MKZ,2018,CB,433,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63JA7Q6,X0Oq66zq6D,2020,CB,215,0,0,0,0.0,0.0,0.0,1,1,0.1272,0.8728,0.1272,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63JA7Q6,X0Oq66zq6D,2021,CB,840,6,0,0,0.2146,-0.2146,-0.2146,4,0,0.584,-0.584,0.7986000000000001,0.0,0.10790000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63JA7Q6,X0Oq66zq6D,2022,CB,1376,10,4,1,1.3413,-0.332,-0.3413,2,0,0.1366,-0.1366,1.4779,0.5318,0.8706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63JA7Q6,X0Oq66zq6D,2023,CB,801,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63JA7Q6,X0Oq66zq6D,2024,CB,939,3,0,0,0.1332,-0.1332,-0.1332,2,0,0.375,-0.375,0.5082,0.0,0.11950000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63lbzQ6,kRQabn8MKZ,2022,FB,44,1,0,0,0.0516,-0.0516,-0.0516,1,0,0.0149,-0.0149,0.0665,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63lbzQ6,kRQabn8MKZ,2023,FB,521,2,1,0,0.19110000000000002,-0.08070000000000001,-0.19110000000000002,1,0,0.10300000000000001,-0.10300000000000001,0.29410000000000003,0.0,0.25730000000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63n7Q6D,mKAqBBmqbg,2013,ST,499,16,4,0,1.1061,-0.23470000000000002,-1.1061,4,1,0.5658000000000001,0.43420000000000003,1.6720000000000002,0.0,0.7869,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63oxzQ6,KAqBN0Vqbg,2022,FB,693,5,1,0,0.1882,-0.1689,-0.1882,9,0,1.3163,-1.3163,1.5045000000000002,0.0,0.1385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63P32Q6,mKAqBBmqbg,2021,CB,2009,8,1,1,0.4954,-0.28350000000000003,0.5046,7,1,0.8749,0.12510000000000002,1.3703,1.0771,0.4973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63P32Q6,mKAqBBmqbg,2022,CB,1523,4,0,0,0.2604,-0.2604,-0.2604,4,0,0.27990000000000004,-0.27990000000000004,0.5403,0.0,0.1821,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63P32Q6,mKAqBBmqbg,2023,CB,3075,18,5,3,1.18,0.0545,1.82,5,2,0.7925000000000001,1.2075,1.9725000000000001,3.2418,0.9604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63P32Q6,mKAqBBmqbg,2024,CB,2573,20,9,3,1.3968,1.1194,1.6032000000000002,5,0,0.5315,-0.5315,1.9283000000000001,1.4625,1.0589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63Ym2Q6,19vQ2095K6,2022,FB,293,2,0,0,0.069,-0.069,-0.069,0,0,0.0,0.0,0.069,0.0,0.042100000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63Ym2Q6,19vQ2095K6,2023,FB,768,3,1,0,0.4181,-0.13440000000000002,-0.4181,4,0,0.1282,-0.1282,0.5463,0.0,0.0833,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq63Ym2Q6,19vQ2095K6,2024,FB,526,5,1,0,0.1391,-0.0413,-0.1391,3,0,0.6555000000000001,-0.6555000000000001,0.7946000000000001,0.0,0.09330000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6712Q6D,NPqxKXZ59d,2023,CM,2922,18,3,3,1.0145,0.14,1.9855,34,2,2.2622,-0.2622,3.2767,1.9614,0.6910000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6712Q6D,NPqxKXZ59d,2024,DM,3677,8,2,2,0.5793,0.4534,1.4207,60,5,6.302,-1.302,6.8814,0.6795,0.4802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq67EgQ6D,Z2vQ1xlqrA,2013,CB,2811,7,0,0,0.32080000000000003,-0.32080000000000003,-0.32080000000000003,27,1,3.5978,-2.5978,3.9186,0.0,0.1731,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq67EgQ6D,Z2vQ1xlqrA,2014,CB,2415,4,0,0,0.2011,-0.2011,-0.2011,13,1,1.6478000000000002,-0.6478,1.8489,0.0,0.1668,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq67EgQ6D,Z2vQ1xlqrA,2015,CB,3184,0,0,0,0.0,0.0,0.0,22,3,2.9662,0.033800000000000004,2.9662,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq67EgQ6D,Z2vQ1xlqrA,2016,CB,1756,3,1,1,0.7212000000000001,-0.0085,0.2788,11,0,0.785,-0.785,1.5062,0.0925,0.19090000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq67EgQ6D,Z2vQ1xlqrA,2017,CB,2661,4,1,0,0.33480000000000004,-0.1892,-0.33480000000000004,7,3,1.2544,1.7456,1.5892,0.0,0.1731,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq67EgQ6D,Z2vQ1xlqrA,2018,CB,3417,3,0,0,0.0505,-0.0505,-0.0505,12,2,1.0896,0.9104000000000001,1.1401,0.0,0.0221,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq67EgQ6D,Z2vQ1xlqrA,2019,CB,2310,2,0,0,0.1044,-0.1044,-0.1044,6,0,0.6554,-0.6554,0.7598,0.0,0.088,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq67EgQ6D,Z2vQ1xlqrA,2020,CB,899,1,0,0,0.0161,-0.0161,-0.0161,1,0,0.0148,-0.0148,0.0309,0.0,0.0077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq67EgQ6D,gpMOLwl5zy,2021,CB,1938,2,0,0,0.3038,-0.3038,-0.3038,4,0,0.0888,-0.0888,0.3927,0.0,0.0784,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq67k7Q6D,4wM42l4qjB,2013,ST,1259,32,7,2,1.5765,-0.225,0.42350000000000004,12,1,1.5394,-0.5394,3.1159,1.2273,0.9778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq67k7Q6D,jYQJ19EqGR,2014,W,69,3,1,0,0.2262,-0.191,-0.2262,1,0,0.14200000000000002,-0.14200000000000002,0.3682,0.0,0.0698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq67xxQ6D,a2lqRX2Mr0,2013,FB,2011,12,3,0,0.535,0.6162000000000001,-0.535,16,3,1.7052,1.2948,2.2403,0.0,0.5359,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq67xxQ6D,0KPqjA456v,2014,FB,970,2,0,0,0.024,-0.024,-0.024,5,0,0.4063,-0.4063,0.4303,0.0,0.0181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6aoX56D,mvzqoLZQap,2015,W,390,5,3,1,0.758,0.5515,0.242,2,1,0.1885,0.8115,0.9465,1.1503,0.3559,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6aoX56D,mvzqoLZQap,2016,W,657,12,5,1,1.2778,0.1985,-0.2778,14,0,1.4149,-1.4149,2.6927,0.5371,1.0092,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6bAPq6D,kaDQ0wRqEv,2022,W,1696,47,16,4,2.7597,0.13870000000000002,1.2403,32,1,2.632,-1.6320000000000001,5.3917,2.8017000000000003,1.9895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6bAPq6D,kaDQ0wRqEv,2023,W,1342,39,10,3,2.6863,0.1406,0.31370000000000003,37,7,4.2857,2.7143,6.9719999999999995,2.0696,1.5115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6ebd56D,jYQJ19EqGR,2014,W,2255,71,24,6,3.7523,0.5065000000000001,2.2477,45,5,4.3134,0.6866,8.0657,0.9861000000000001,1.6292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6ebd56D,jYQJ19EqGR,2015,W,1651,39,15,3,1.8213,0.0896,1.1787,35,5,3.1252,1.8748,4.9465,1.9337,1.3268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6ebd56D,pzeQZ6xQKw,2016,W,1007,30,13,2,1.2973,0.8319000000000001,0.7027,23,3,2.4199,0.5801000000000001,3.7171000000000003,0.3003,0.8252,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6ENn256,eVq3ya6MWO,2020,ST,745,22,16,5,3.4972,1.4159000000000002,1.5028000000000001,4,0,0.27,-0.27,3.7672,0.7222000000000001,0.8642000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6ENn256,eVq3ya6MWO,2021,ST,827,22,11,4,4.8266,-1.4867,-0.8266,6,3,1.033,1.967,5.8596,1.441,1.4506000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6ENn256,a2lqR4JMr0,2023,ST,1347,26,13,5,4.4752,-0.11860000000000001,0.5248,9,4,1.4946000000000002,2.5054,5.9699,2.8438,2.2829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6ENn256,jYQJ19EqGR,2024,ST,667,13,7,1,2.2554,-0.24450000000000002,-1.2554,4,1,0.5951000000000001,0.40490000000000004,2.8505000000000003,1.4348,1.9184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6ERe256,lgpMOvnQzy,2020,CM,233,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6ERe256,lgpMOvnQzy,2021,DM,421,1,0,0,0.1197,-0.1197,-0.1197,1,0,0.033600000000000005,-0.033600000000000005,0.15330000000000002,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6Ervr56,eVq3ya6MWO,2018,ST,49,1,0,0,0.25270000000000004,-0.25270000000000004,-0.25270000000000004,1,0,0.1607,-0.1607,0.4133,0.0,0.0195,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6Ervr56,eVq3ya6MWO,2019,FB,103,1,0,0,0.010100000000000001,-0.010100000000000001,-0.010100000000000001,0,0,0.0,0.0,0.010100000000000001,0.0,0.010100000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6l2JzM6,kRQabn8MKZ,2016,CM,866,19,5,1,1.6828,-0.5409,-0.6828000000000001,9,2,1.5185,0.48150000000000004,3.2013,0.0,0.7108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6l2JzM6,kRQabn8MKZ,2017,CM,1050,14,4,0,0.8532000000000001,-0.6327,-0.8532000000000001,14,1,1.9668,-0.9668,2.8200000000000003,0.0,0.2818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6l8YgM6,kRQand1MKZ,2019,FB,2752,11,3,1,0.34850000000000003,0.1404,0.6515000000000001,46,4,5.0164,-1.0164,5.3649000000000004,0.5181,0.2316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6l8YgM6,kRQand1MKZ,2020,FB,2156,6,2,0,0.2013,-0.0931,-0.2013,24,3,2.8111,0.1889,3.0124,0.0,0.048600000000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6l8YgM6,kRQand1MKZ,2021,FB,2848,11,2,0,0.5324,-0.2642,-0.5324,39,3,3.5132,-0.5132,4.0457,0.0,0.7061000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6l8YgM6,kRQand1MKZ,2022,DM,29,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6la47M6,a2lqR4JMr0,2015,DM,124,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lakAM6,pzeQZ6xQKw,2015,FB,96,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lDAgM6,APk5LGOMOW,2017,CB,448,3,1,0,0.15410000000000001,-0.13770000000000002,-0.15410000000000001,1,0,0.0328,-0.0328,0.1869,0.0,0.0738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lE7xM6,mvzqoLZQap,2013,W,1778,53,17,4,3.9056,-1.0987,0.0944,18,0,1.2572,-1.2572,5.1627,0.9619000000000001,2.3276,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lE7xM6,mvzqoLZQap,2014,W,1824,55,20,6,5.4626,0.2038,0.5374,19,0,1.542,-1.542,7.0046,2.2297000000000002,3.2963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lE7xM6,Z2vQ1xlqrA,2015,W,543,11,3,0,1.2559,-1.0275,-1.2559,1,0,0.09720000000000001,-0.09720000000000001,1.3531,0.0,0.8688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6LeJ7M6,mvzqoLZQap,2023,CB,1055,2,1,1,0.1663,0.4418,0.8337,3,0,0.3367,-0.3367,0.503,0.0868,0.0281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lgl6M6,mvzqoLZQap,2016,CB,1239,6,3,0,0.22240000000000001,0.12040000000000001,-0.22240000000000001,4,0,0.122,-0.122,0.34440000000000004,0.0,0.1441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lgl6M6,mvzqoLZQap,2017,CB,1585,8,1,0,0.30560000000000004,-0.011,-0.30560000000000004,3,0,0.4933,-0.4933,0.7989,0.0,0.1762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lj26M6,kaDQ0wRqEv,2014,ST,383,10,2,0,0.9576,-0.8375,-0.9576,5,0,0.1323,-0.1323,1.0899,0.0,0.716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lJPzM6,kaDQ0wRqEv,2019,CM,2537,18,4,1,1.2584,-0.0146,-0.2584,19,1,1.5556,-0.5556,2.8139000000000003,0.3413,0.7786000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lJPzM6,kaDQ0wRqEv,2020,DM,1048,10,6,1,1.3388,0.0291,-0.3388,11,0,0.7964,-0.7964,2.1351,0.16190000000000002,0.9265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lJPzM6,YgOMngl5wN,2021,CM,1900,20,2,0,0.982,-0.7243,-0.982,29,1,1.8545,-0.8545,2.8365,0.0,0.6635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lLZgM6,WBLMvYAQxe,2014,ST,1270,46,15,10,4.789,2.1802,5.211,12,1,1.4883,-0.4883,6.2773,4.9258,3.7103,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0Oq6lLZgM6,WBLMvYAQxe,2015,ST,1272,43,18,5,5.3462,0.19410000000000002,-0.3462,15,3,1.7208999999999999,1.2791000000000001,7.0671,1.3677000000000001,2.6156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lLZgM6,mKAqBBmqbg,2016,ST,2825,97,39,10,11.4299,-0.9597,-1.4299,27,2,2.2582,-0.2582,13.6881,4.359,5.936,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
0Oq6lLZgM6,mKAqBBmqbg,2017,ST,2943,103,39,12,10.0524,-0.11960000000000001,1.9476,30,4,3.3528000000000002,0.6472,13.4052,5.2387,4.9984,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
0Oq6lLZgM6,mKAqBBmqbg,2018,ST,3083,119,35,8,11.4163,-0.47050000000000003,-3.4163,42,7,4.1518,2.8482000000000003,15.5681,3.1214,6.2138,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True
0Oq6lLZgM6,APk5LGOMOW,2019,ST,2653,54,21,4,5.6802,-0.47050000000000003,-1.6802000000000001,27,5,2.8015,2.1985,8.4816,1.3975,3.0951,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lLZgM6,APk5LGOMOW,2020,ST,966,22,11,5,4.6949000000000005,1.0619,0.30510000000000004,11,0,0.4189,-0.4189,5.1138,2.1808,2.9626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lLZgM6,YgOMngl5wN,2021,ST,2446,78,27,7,7.4725,-1.4613,-0.47250000000000003,22,0,1.4464000000000001,-1.4464000000000001,8.9189,4.7212,4.9303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lLZgM6,gpMOLwl5zy,2022,ST,2484,58,19,9,6.9455,-0.998,2.0545,12,0,0.8589,-0.8589,7.8044,3.6148,4.2352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lLZgM6,gpMOLwl5zy,2023,ST,1121,23,3,1,3.1524,-2.2447,-2.1524,4,0,0.25120000000000003,-0.25120000000000003,3.4036,0.3045,1.7642,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0Oq6lm4zM6,zeQZkL1MKw,2020,AM,1852,32,11,4,4.8581,0.226,-0.8581000000000001,25,4,2.301,1.699,7.1591000000000005,2.1887,3.0952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lm4zM6,zeQZkL1MKw,2021,AM,1838,23,9,3,2.8517,1.4553,0.14830000000000002,24,3,2.0757,0.9243,4.9274000000000004,0.6703,1.4227,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lm4zM6,zeQZkL1MKw,2023,AM,1020,13,4,0,0.8753000000000001,-0.5787,-0.8753000000000001,21,0,2.1861,-2.1861,3.0614,0.0,0.488,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6ln0zM6,kRQabn8MKZ,2013,ST,9,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lnBrM6,pzeQZ6xQKw,2015,ST,1314,26,10,0,2.7016999999999998,-0.1374,-2.7016999999999998,19,2,1.4171,0.5829,4.1188,0.0,1.9323000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lnBrM6,X0Oq66zq6D,2017,W,2403,46,15,7,5.9077,-0.016300000000000002,1.0923,29,4,3.5593,0.44070000000000004,9.467,2.8871,3.4932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lnBrM6,X0Oq66zq6D,2018,W,755,12,2,0,2.1417,-1.7973,-2.1417,5,1,0.53,0.47000000000000003,2.6717,0.0,1.197,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lnlrM6,WBLMvYAQxe,2021,FB,3093,14,1,0,0.9738,-0.615,-0.9738,15,3,1.1241,1.8759000000000001,2.0979,0.0,0.2808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lnlrM6,WBLMvYAQxe,2022,FB,2087,12,4,1,0.7888000000000001,0.5593,0.2112,6,0,0.3462,-0.3462,1.135,1.1879,0.8275,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Oq6lp3AM6,9z5k7Yg5A3,2013,ST,896,20,8,3,2.7391,0.32080000000000003,0.2609,11,2,1.3981,0.6019,4.1372,1.0083,2.7746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
